network_level,alpha,beta,delta_q,final_A_user_share,final_A_merchant_share,final_B_user_share,final_B_merchant_share,final_B_average_share,state
强网络效应,1.5,1.5,0.98,0.004366423528466643,0.004366423528466643,0.9956335764715334,0.9956335764715334,0.9956335764715334,平台锁定
强网络效应,1.5,1.5,0.99,0.004277686045332292,0.004277686045332292,0.9957223139546677,0.9957223139546677,0.9957223139546677,平台锁定
强网络效应,1.5,1.5,1.0,0.004190798394270506,0.004190798394270506,0.9958092016057295,0.9958092016057295,0.9958092016057295,平台锁定
强网络效应,1.5,1.5,1.01,0.004105720100980068,0.004105720100980068,0.9958942798990199,0.9958942798990199,0.9958942798990199,平台锁定
强网络效应,1.5,1.5,1.02,0.004022411656324453,0.004022411656324453,0.9959775883436756,0.9959775883436756,0.9959775883436756,平台锁定
强网络效应,1.5,1.5,1.03,0.003940834489987539,0.003940834489987539,0.9960591655100125,0.9960591655100125,0.9960591655100125,平台锁定
强网络效应,1.5,1.5,1.04,0.0038609509449867197,0.0038609509449867197,0.9961390490550133,0.9961390490550133,0.9961390490550133,平台锁定
强网络效应,1.5,1.5,1.05,0.003782724253010026,0.003782724253010026,0.9962172757469899,0.9962172757469899,0.9962172757469899,平台锁定
强网络效应,1.5,1.5,1.06,0.003706118510545008,0.003706118510545008,0.996293881489455,0.996293881489455,0.996293881489455,平台锁定
强网络效应,1.5,1.5,1.07,0.0036310986557689527,0.0036310986557689527,0.9963689013442311,0.9963689013442311,0.9963689013442311,平台锁定
强网络效应,1.5,1.5,1.08,0.0035576304461711547,0.0035576304461711547,0.9964423695538288,0.9964423695538288,0.9964423695538288,平台锁定
强网络效应,1.5,1.5,1.09,0.003485680436879435,0.003485680436879435,0.9965143195631205,0.9965143195631205,0.9965143195631205,平台锁定
强网络效应,1.5,1.5,1.1,0.0034152159596642865,0.0034152159596642865,0.9965847840403357,0.9965847840403357,0.9965847840403357,平台锁定
强网络效应,1.5,1.5,1.11,0.00334620510259519,0.00334620510259519,0.9966537948974048,0.9966537948974048,0.9966537948974048,平台锁定
强网络效应,1.5,1.5,1.12,0.0032786166903248236,0.0032786166903248236,0.9967213833096752,0.9967213833096752,0.9967213833096752,平台锁定
强网络效应,1.5,1.5,1.13,0.0032124202649779685,0.0032124202649779685,0.9967875797350221,0.9967875797350221,0.9967875797350221,平台锁定
强网络效应,1.5,1.5,1.14,0.003147586067622827,0.003147586067622827,0.9968524139323772,0.9968524139323772,0.9968524139323772,平台锁定
强网络效应,1.5,1.5,1.15,0.0030840850203035673,0.0030840850203035673,0.9969159149796964,0.9969159149796964,0.9969159149796964,平台锁定
强网络效应,1.5,1.5,1.16,0.0030218887086137553,0.0030218887086137553,0.9969781112913862,0.9969781112913862,0.9969781112913862,平台锁定
强网络效应,1.5,1.5,1.17,0.0029609693647911386,0.0029609693647911386,0.9970390306352088,0.9970390306352088,0.9970390306352088,平台锁定
强网络效应,1.5,1.5,1.18,0.0029012998513152496,0.0029012998513152496,0.9970987001486847,0.9970987001486847,0.9970987001486847,平台锁定
强网络效应,1.5,1.5,1.19,0.0028428536449899007,0.0028428536449899007,0.9971571463550101,0.9971571463550101,0.9971571463550101,平台锁定
强网络效应,1.5,1.5,1.2,0.002785604821493529,0.002785604821493529,0.9972143951785065,0.9972143951785065,0.9972143951785065,平台锁定
强网络效应,1.5,1.5,1.21,0.0027295280403809388,0.0027295280403809388,0.997270471959619,0.997270471959619,0.997270471959619,平台锁定
强网络效应,1.5,1.5,1.22,0.0026745985305208003,0.0026745985305208003,0.9973254014694792,0.9973254014694792,0.9973254014694792,平台锁定
强网络效应,1.5,1.5,1.23,0.0026207920759538004,0.0026207920759538004,0.9973792079240462,0.9973792079240462,0.9973792079240462,平台锁定
强网络效应,1.5,1.5,1.24,0.0025680850021570145,0.0025680850021570145,0.997431914997843,0.997431914997843,0.997431914997843,平台锁定
强网络效应,1.5,1.5,1.25,0.00251645416270061,0.00251645416270061,0.9974835458372994,0.9974835458372994,0.9974835458372994,平台锁定
强网络效应,1.5,1.5,1.26,0.002465876926283647,0.002465876926283647,0.9975341230737164,0.9975341230737164,0.9975341230737164,平台锁定
强网络效应,1.5,1.5,1.27,0.0024163311641361277,0.0024163311641361277,0.9975836688358639,0.9975836688358639,0.9975836688358639,平台锁定
强网络效应,1.5,1.5,1.28,0.002367795237775075,0.002367795237775075,0.9976322047622249,0.9976322047622249,0.9976322047622249,平台锁定
强网络效应,1.5,1.5,1.29,0.002320247987102899,0.002320247987102899,0.997679752012897,0.997679752012897,0.997679752012897,平台锁定
强网络效应,1.5,1.5,1.3,0.0022736687188366265,0.0022736687188366265,0.9977263312811634,0.9977263312811634,0.9977263312811634,平台锁定
强网络效应,1.5,1.5,1.31,0.0022280371952572873,0.0022280371952572873,0.9977719628047427,0.9977719628047427,0.9977719628047427,平台锁定
强网络效应,1.5,1.5,1.32,0.0021833336232688354,0.0021833336232688354,0.9978166663767312,0.9978166663767312,0.9978166663767312,平台锁定
强网络效应,1.5,1.5,1.33,0.0021395386437567045,0.0021395386437567045,0.9978604613562433,0.9978604613562433,0.9978604613562433,平台锁定
强网络效应,1.5,1.5,1.34,0.002096633321236242,0.002096633321236242,0.9979033666787638,0.9979033666787638,0.9979033666787638,平台锁定
强网络效应,1.5,1.5,1.35,0.0020545991337817702,0.0020545991337817702,0.9979454008662182,0.9979454008662182,0.9979454008662182,平台锁定
强网络效应,1.5,1.5,1.36,0.00201341796322733,0.00201341796322733,0.9979865820367727,0.9979865820367727,0.9979865820367727,平台锁定
强网络效应,1.5,1.5,1.37,0.001973072085630493,0.001973072085630493,0.9980269279143695,0.9980269279143695,0.9980269279143695,平台锁定
强网络效应,1.5,1.5,1.38,0.0019335441619909664,0.0019335441619909664,0.998066455838009,0.998066455838009,0.998066455838009,平台锁定
强网络效应,1.5,1.5,1.39,0.0018948172292160184,0.0018948172292160184,0.998105182770784,0.998105182770784,0.998105182770784,平台锁定
强网络效应,1.5,1.5,1.4,0.0018568746913250258,0.0018568746913250258,0.998143125308675,0.998143125308675,0.998143125308675,平台锁定
强网络效应,1.5,1.5,1.41,0.0018197003108857777,0.0018197003108857777,0.9981802996891143,0.9981802996891143,0.9981802996891143,平台锁定
强网络效应,1.5,1.5,1.42,0.0017832782006753558,0.0017832782006753558,0.9982167217993246,0.9982167217993246,0.9982167217993246,平台锁定
强网络效应,1.5,1.5,1.43,0.0017475928155588007,0.0017475928155588007,0.9982524071844412,0.9982524071844412,0.9982524071844412,平台锁定
强网络效应,1.5,1.5,1.44,0.001712628944578848,0.001712628944578848,0.9982873710554212,0.9982873710554212,0.9982873710554212,平台锁定
强网络效应,1.5,1.5,1.45,0.00167837170325041,0.00167837170325041,0.9983216282967496,0.9983216282967496,0.9983216282967496,平台锁定
强网络效应,1.5,1.5,1.46,0.0016448065260536444,0.0016448065260536444,0.9983551934739463,0.9983551934739463,0.9983551934739463,平台锁定
强网络效应,1.5,1.5,1.47,0.0016119191591196353,0.0016119191591196353,0.9983880808408804,0.9983880808408804,0.9983880808408804,平台锁定
强网络效应,1.5,1.5,1.48,0.0015796956531029865,0.0015796956531029865,0.998420304346897,0.998420304346897,0.998420304346897,平台锁定
强网络效应,1.5,1.5,1.49,0.0015481223562357985,0.0015481223562357985,0.9984518776437642,0.9984518776437642,0.9984518776437642,平台锁定
强网络效应,1.5,1.5,1.5,0.0015171859075576478,0.0015171859075576478,0.9984828140924423,0.9984828140924423,0.9984828140924423,平台锁定
