alpha,beta,final_x,final_y,combined_share,concentration,market_state,directional_state
1.9500000000000002,1.35,0.9995233830639545,0.9962750775005336,0.997899230282244,0.9957984605644881,市场锁定,平台A锁定
2.0,1.35,0.9995994164857889,0.9962777604075455,0.9979385884466672,0.9958771768933343,市场锁定,平台A锁定
2.0500000000000003,1.35,0.999663315995533,0.9962800136600458,0.9979716648277894,0.9959433296555789,市场锁定,平台A锁定
2.1,1.35,0.999717019290594,0.9962819063113095,0.9979994628009518,0.9959989256019035,市场锁定,平台A锁定
2.15,1.35,0.999762154263989,0.9962834962446165,0.9980228252543027,0.9960456505086055,市场锁定,平台A锁定
2.2,1.35,0.9998000886419229,0.9962848320010464,0.9980424603214847,0.9960849206429694,市场锁定,平台A锁定
2.25,1.35,0.9998319716382886,0.9962859543021032,0.9980589629701959,0.9961179259403918,市场锁定,平台A锁定
2.3000000000000003,1.35,0.9998587689185443,0.996286897319874,0.9980728331192091,0.9961456662384183,市场锁定,平台A锁定
2.35,1.35,0.9998812919537476,0.9962876897378241,0.9980844908457859,0.9961689816915718,市场锁定,平台A锁定
2.4000000000000004,1.35,0.999900222669194,0.9962883556376165,0.9980942891534053,0.9961885783068105,市场锁定,平台A锁定
2.45,1.35,0.9999161341450491,0.9962889152411158,0.9981025246930825,0.9962050493861649,市场锁定,平台A锁定
2.5,1.35,0.9999295080035608,0.9962893855316672,0.998109446767614,0.9962188935352281,市场锁定,平台A锁定
0.0,1.4000000000000001,0.500000000000002,0.5000000000000107,0.5000000000000063,1.2656542480726785e-14,双平台共存,双平台共存
0.05,1.4000000000000001,0.5000260125598884,0.5001376455254971,0.5000818290426927,0.00016365808538554294,双平台共存,双平台共存
0.1,1.4000000000000001,0.5969627367307153,0.8187768594124396,0.7078697980715775,0.4157395961431549,市场倾斜,市场倾斜
0.15000000000000002,1.4000000000000001,0.6834509838441862,0.9272739233217097,0.805362453582948,0.6107249071658959,市场倾斜,市场倾斜
0.2,1.4000000000000001,0.7457455923004273,0.9614245396880325,0.8535850659942299,0.7071701319884598,市场倾斜,市场倾斜
0.25,1.4000000000000001,0.7936619870086996,0.9761334402506652,0.8848977136296824,0.7697954272593648,市场倾斜,市场倾斜
0.30000000000000004,1.4000000000000001,0.8313862911319889,0.983599131443603,0.907492711287796,0.8149854225755919,市场锁定,平台A锁定
0.35000000000000003,1.4000000000000001,0.8614999576119273,0.9878283466392115,0.9246641521255694,0.8493283042511388,市场锁定,平台A锁定
0.4,1.4000000000000001,0.8857749609579433,0.9904236475048811,0.9380993042314122,0.8761986084628244,市场锁定,平台A锁定
0.45,1.4000000000000001,0.9054902398433178,0.9921160214423528,0.9488031306428353,0.8976062612856706,市场锁定,平台A锁定
0.5,1.4000000000000001,0.921597375817814,0.9932730389510722,0.9574352073844431,0.9148704147688862,市场锁定,平台A锁定
0.55,1.4000000000000001,0.9348197529274522,0.9940942081669399,0.9644569805471961,0.9289139610943922,市场锁定,平台A锁定
0.6000000000000001,1.4000000000000001,0.9457164579439559,0.9946947398293735,0.9702055988866647,0.9404111977733294,市场锁定,平台A锁定
0.65,1.4000000000000001,0.9547254061657715,0.9951446753599944,0.974935040762883,0.9498700815257659,市场锁定,平台A锁定
0.7000000000000001,1.4000000000000001,0.9621934093597626,0.995488483738729,0.9788409465492458,0.9576818930984916,市场锁定,平台A锁定
0.75,1.4000000000000001,0.9683976746287115,0.9957554643096325,0.982076569469172,0.964153138938344,市场锁定,平台A锁定
0.8,1.4000000000000001,0.973561499541141,0.9959655488851138,0.9847635242131274,0.9695270484262548,市场锁定,平台A锁定
0.8500000000000001,1.4000000000000001,0.9778659365569562,0.9961326787099385,0.9869993076334473,0.9739986152668947,市场锁定,平台A锁定
0.9,1.4000000000000001,0.9814585982434221,0.9962668443403884,0.9888627212919052,0.9777254425838104,市场锁定,平台A锁定
0.9500000000000001,1.4000000000000001,0.9844603963393186,0.9963753588482265,0.9904178775937725,0.9808357551875451,市场锁定,平台A锁定
1.0,1.4000000000000001,0.9869707627677635,0.9964636759654397,0.9917172193666016,0.9834344387332032,市场锁定,平台A锁定
1.05,1.4000000000000001,0.9890717384147762,0.9965359297121297,0.992803834063453,0.9856076681269059,市场锁定,平台A锁定
1.1,1.4000000000000001,0.9908312058180069,0.9965952988128532,0.9937132523154301,0.9874265046308601,市场锁定,平台A锁定
1.1500000000000001,1.4000000000000001,0.9923054664701081,0.9966442581260551,0.9944748622980816,0.9889497245961631,市场锁定,平台A锁定
1.2000000000000002,1.4000000000000001,0.9935413107049305,0.996684755555582,0.9951130331302562,0.9902260662605125,市场锁定,平台A锁定
1.25,1.4000000000000001,0.9945776907129975,0.9967183387939662,0.9956480147534819,0.9912960295069637,市场锁定,平台A锁定
1.3,1.4000000000000001,0.9954470803017617,0.9967462476442754,0.9960966639730185,0.9921933279460371,市场锁定,平台A锁定
1.35,1.4000000000000001,0.9961765853750346,0.9967694823059414,0.996473033840488,0.992946067680976,市场锁定,平台A锁定
1.4000000000000001,1.4000000000000001,0.9967888545992176,0.9967888545992176,0.9967888545992176,0.9935777091984352,市场锁定,平台A锁定
1.4500000000000002,1.4000000000000001,0.9973028288799171,0.9968050268917641,0.9970539278858406,0.9941078557716811,市场锁定,平台A锁定
1.5,1.4000000000000001,0.9977343600738273,0.9968185420322782,0.9972764510530527,0.9945529021061055,市场锁定,平台A锁定
1.55,1.4000000000000001,0.9980967230952484,0.996829846618329,0.9974632848567887,0.9949265697135774,市场锁定,平台A锁定
1.6,1.4000000000000001,0.9984010407401434,0.9968393092602166,0.99762017500018,0.9952403500003599,市场锁定,平台A锁定
1.6500000000000001,1.4000000000000001,0.9986566367822289,0.9968472350434892,0.997751935912859,0.9955038718257181,市场锁定,平台A锁定
1.7000000000000002,1.4000000000000001,0.9988713299338858,0.9968538770716089,0.9978626035027474,0.9957252070054947,市场锁定,平台A锁定
1.75,1.4000000000000001,0.9990516789184907,0.9968594457427715,0.9979555623306311,0.9959111246612622,市场锁定,平台A锁定
1.8,1.4000000000000001,0.9992031870287656,0.9968641162517589,0.9980336516402623,0.9960673032805245,市场锁定,平台A锁定
1.85,1.4000000000000001,0.9993304730423127,0.9968680346893573,0.998099253865835,0.99619850773167,市场锁定,平台A锁定
1.9000000000000001,1.4000000000000001,0.9994374141510385,0.9968713230250257,0.9981543685880321,0.9963087371760642,市场锁定,平台A锁定
1.9500000000000002,1.4000000000000001,0.9995272655750245,0.996874083194041,0.9982006743845327,0.9964013487690655,市场锁定,平台A锁定
2.0,1.4000000000000001,0.9996027607269495,0.9968764004620252,0.9982395805944874,0.9964791611889747,市场锁定,平台A锁定
2.0500000000000003,1.4000000000000001,0.9996661951342791,0.9968783462031225,0.9982722706687008,0.9965445413374017,市场锁定,平台A锁定
2.1,1.4000000000000001,0.9997194967848548,0.9968799802000741,0.9982997384924645,0.9965994769849289,市场锁定,平台A锁定
2.15,1.4000000000000001,0.9997642851149604,0.996881352552768,0.9983228188338642,0.9966456376677284,市场锁定,平台A锁定
2.2,1.4000000000000001,0.999801920489771,0.9968825052649788,0.9983422128773749,0.9966844257547498,市场锁定,平台A锁定
2.25,1.4000000000000001,0.9998335457201586,0.9968834735657297,0.9983585096429441,0.9967170192858883,市场锁定,平台A锁定
2.3000000000000003,1.4000000000000001,0.9998601209057993,0.9968842870112029,0.9983722039585011,0.9967444079170023,市场锁定,平台A锁定
2.35,1.4000000000000001,0.9998824526832353,0.9968849704047427,0.998383711543989,0.9967674230879779,市场锁定,平台A锁定
2.4000000000000004,1.4000000000000001,0.9999012187815222,0.9968855445657552,0.9983933816736387,0.9967867633472773,市场锁定,平台A锁定
2.45,1.4000000000000001,0.9999169886412813,0.9968860269728728,0.998401507807077,0.9968030156141541,市场锁定,平台A锁定
2.5,1.4000000000000001,0.9999302407303758,0.9968864323023372,0.9984083365163565,0.996816673032713,市场锁定,平台A锁定
0.0,1.4500000000000002,0.500000000000002,0.5000000000000111,0.5000000000000066,1.3100631690576847e-14,双平台共存,双平台共存
0.05,1.4500000000000002,0.5000457761793954,0.5002465122512711,0.5001461442153332,0.0002922884306665319,双平台共存,双平台共存
0.1,1.4500000000000002,0.6012911473354924,0.8336991367928985,0.7174951420641955,0.4349902841283909,市场倾斜,市场倾斜
0.15000000000000002,1.4500000000000002,0.6857860123703621,0.9336817895720629,0.8097339009712126,0.619467801942425,市场倾斜,市场倾斜
0.2,1.4500000000000002,0.747255586307234,0.9652366038349224,0.8562460950710782,0.7124921901421564,市场倾斜,市场倾斜
0.25,1.4500000000000002,0.7947027676848202,0.97873113223395,0.8867169499593851,0.7734338999187702,市场倾斜,市场倾斜
0.30000000000000004,1.4500000000000002,0.8321363413211611,0.9855264797300882,0.9088314105256247,0.8176628210512493,市场锁定,平台A锁定
0.35000000000000003,1.4500000000000002,0.8620601146053706,0.9893476853167877,0.9257038999610792,0.8514077999221583,市场锁定,平台A锁定
0.4,1.4500000000000002,0.8862057051175809,0.9916774017600742,0.9389415534388276,0.8778831068776551,市场锁定,平台A锁定
0.45,1.4500000000000002,0.9058295002224088,0.9931880973495957,0.9495087987860023,0.8990175975720045,市场锁定,平台A锁定
0.5,1.4500000000000002,0.9218698641815031,0.9942159890757283,0.9580429266286157,0.9160858532572314,市场锁定,平台A锁定
0.55,1.4500000000000002,0.9350421266618507,0.9949425726162084,0.9649923496390296,0.9299846992780592,市场锁定,平台A锁定
0.6000000000000001,1.4500000000000002,0.945900295215911,0.9954721242167337,0.9706862097163224,0.9413724194326447,市场锁定,平台A锁定
0.65,1.4500000000000002,0.9548789818472116,0.9958677409365624,0.975373361391887,0.950746722783774,市场锁定,平台A锁定
0.7000000000000001,1.4500000000000002,0.9623227890252504,0.9961693111971892,0.9792460501112198,0.9584921002224396,市场锁定,平台A锁定
0.75,1.4500000000000002,0.9685074079346898,0.9964030137451432,0.9824552108399165,0.964910421679833,市场锁定,平台A锁定
0.8,1.4500000000000002,0.973655071182663,0.9965865943345538,0.9851208327586084,0.9702416655172168,市场锁定,平台A锁定
0.8500000000000001,1.4500000000000002,0.9779460665223259,0.9967324252775431,0.9873392458999345,0.974678491799869,市场锁定,平台A锁定
0.9,1.4500000000000002,0.9815274460599499,0.9968493470488675,0.9891883965544087,0.9783767931088174,市场锁定,平台A锁定
0.9500000000000001,1.4500000000000002,0.9845197027782233,0.9969438139317417,0.9907317583549825,0.981463516709965,市场锁定,平台A锁定
1.0,1.4500000000000002,0.9870219499800252,0.9970206279149962,0.9920212889475107,0.9840425778950215,市场锁定,平台A锁定
1.05,1.4500000000000002,0.9891159819274713,0.9970834213476634,0.9930997016375673,0.9861994032751347,市场锁定,平台A锁定
1.1,1.4500000000000002,0.9908694871620822,0.9971349819916795,0.9940022345768809,0.9880044691537617,市场锁定,平台A锁定
1.1500000000000001,1.4500000000000002,0.9923386122710025,0.9971774767170385,0.9947580444940205,0.989516088988041,市场锁定,平台A锁定
1.2000000000000002,1.4500000000000002,0.9935700221758059,0.9972126085188502,0.995391315347328,0.9907826306946561,市场锁定,平台A锁定
1.25,1.4500000000000002,0.9946025662510334,0.9972417287523674,0.9959221475017004,0.9918442950034008,市场锁定,平台A锁定
1.3,1.4500000000000002,0.9954686330627105,0.997265918712507,0.9963672758876088,0.9927345517752175,市场锁定,平台A锁定
1.35,1.4500000000000002,0.9961952571436847,0.9972860498537364,0.9967406534987105,0.9934813069974211,市场锁定,平台A锁定
1.4000000000000001,1.4500000000000002,0.9968050268917641,0.9973028288799171,0.9970539278858406,0.9941078557716811,市场锁定,平台A锁定
1.4500000000000002,1.4500000000000002,0.9973168319500327,0.9973168319500327,0.9973168319500327,0.9946336639000655,市场锁定,平台A锁定
1.5,1.4500000000000002,0.997746480309424,0.9973285309398519,0.9975375056246379,0.9950750112492759,市场锁定,平台A锁定
1.55,1.4500000000000002,0.9981072091625185,0.9973383138258274,0.9977227614941729,0.9954455229883459,市场锁定,平台A锁定
1.6,1.4500000000000002,0.9984101087387023,0.9973465006640883,0.9978783047013953,0.9957566094027905,市场锁定,平台A锁定
1.6500000000000001,1.4500000000000002,0.9986644746086846,0.9973533562285195,0.998008915418602,0.9960178308372041,市场锁定,平台A锁定
1.7000000000000002,1.4500000000000002,0.9988781010031653,0.9973591000864768,0.998118600544821,0.9962372010896421,市场锁定,平台A锁定
1.75,1.4500000000000002,0.9990575253573586,0.9973639146888091,0.9982107200230839,0.9964214400461677,市场锁定,平台A锁定
1.8,1.4500000000000002,0.999208232430405,0.9973679519063605,0.9982880921683828,0.9965761843367655,市场锁定,平台A锁定
1.85,1.4500000000000002,0.9993348248519582,0.9973713383404261,0.9983530815961922,0.9967061631923844,市场锁定,平台A锁定
1.9000000000000001,1.4500000000000002,0.9994411657385738,0.9973741796579496,0.9984076726982617,0.9968153453965234,市场锁定,平台A锁定
1.9500000000000002,1.4500000000000002,0.9995304980398556,0.9973765641454013,0.9984535310926285,0.9969070621852569,市场锁定,平台A锁定
2.0,1.4500000000000002,0.9996055444723775,0.9973785656327372,0.9984920550525573,0.9969841101051147,市场锁定,平台A锁定
2.0500000000000003,1.4500000000000002,0.9996685912423557,0.9973802459066139,0.9985244185744848,0.9970488371489696,市场锁定,平台A锁定
2.1,1.4500000000000002,0.9997215582178021,0.9973816567074356,0.9985516074626188,0.9971032149252377,市场锁定,平台A锁定
2.15,1.4500000000000002,0.9997660577653482,0.9973828413858106,0.9985744495755794,0.9971488991511588,市场锁定,平台A锁定
2.2,1.4500000000000002,0.999803444098496,0.9973838362792093,0.9985936401888527,0.9971872803777053,市场锁定,平台A锁定
2.25,1.4500000000000002,0.999834854678679,0.9973846718580042,0.9986097632683416,0.9972195265366832,市场锁定,平台A锁定
2.3000000000000003,1.4500000000000002,0.9998612449569371,0.9973853736808906,0.9986233093189139,0.9972466186378277,市场锁定,平台A锁定
2.35,1.4500000000000002,0.9998834175330367,0.9973859631923574,0.998634690362697,0.9972693807253941,市场锁定,平台A锁定
2.4000000000000004,1.4500000000000002,0.999902046633119,0.9973864583890073,0.9986442525110631,0.9972885050221263,市场锁定,平台A锁定
2.45,1.4500000000000002,0.9999176986603631,0.9973868743767793,0.9986522865185712,0.9973045730371424,市场锁定,平台A锁定
2.5,1.4500000000000002,0.9999308494507229,0.9973872238372785,0.9986590366440007,0.9973180732880014,市场锁定,平台A锁定
0.0,1.5,0.500000000000002,0.5000000000000113,0.5000000000000067,1.3322676295501878e-14,双平台共存,双平台共存
0.05,1.5,0.5000796433012715,0.500436224222662,0.5002579337619668,0.0005158675239335109,双平台共存,双平台共存
0.1,1.5,0.6051073856945026,0.8469351118628748,0.7260212487786888,0.45204249755737747,市场倾斜,市场倾斜
0.15000000000000002,1.5,0.6878721602724645,0.9394417905122467,0.8136569753923556,0.6273139507847112,市场倾斜,市场倾斜
0.2,1.5,0.7485965080553254,0.9686407540533406,0.858618631054333,0.717237262108666,市场倾斜,市场倾斜
0.25,1.5,0.7956197821568067,0.981031268737113,0.8883255254469599,0.7766510508939197,市场倾斜,市场倾斜
0.30000000000000004,1.5,0.832792193728449,0.9872192461521012,0.9100057199402751,0.8200114398805503,市场锁定,平台A锁定
0.35000000000000003,1.5,0.8625465892335997,0.9906724913836416,0.9266095403086206,0.8532190806172413,市场锁定,平台A锁定
0.4,1.5,0.886577573091045,0.9927638334917048,0.9396707032913749,0.8793414065827498,市场锁定,平台A锁定
0.45,1.5,0.9061209013921483,0.9941121890627396,0.9501165452274439,0.9002330904548879,市场锁定,平台A锁定
0.5,1.5,0.9221029026356418,0.9950251584704994,0.9585640305530706,0.9171280611061412,市场锁定,平台A锁定
0.55,1.5,0.9352316114101551,0.9956678538848556,0.9654497326475053,0.9308994652950107,市场锁定,平台A锁定
0.6000000000000001,1.5,0.9460564600338948,0.9961346432659153,0.971095551649905,0.94219110329981,市场锁定,平台A锁定
0.65,1.5,0.9550091008260868,0.996482354925998,0.9757457278760424,0.9514914557520848,市场锁定,平台A锁定
0.7000000000000001,1.5,0.9624321668323128,0.9967467576156586,0.9795894622239857,0.9591789244479714,市场锁定,平台A锁定
0.75,1.5,0.9686000044244594,0.996951233292648,0.9827756188585537,0.9655512377171074,市场锁定,平台A锁定
0.8,1.5,0.9737339057761933,0.9971115748938684,0.9854227403350309,0.9708454806700617,市场锁定,平台A锁定
0.8500000000000001,1.5,0.978013486296949,0.9972387574283639,0.9876261218626564,0.9752522437253128,市场锁定,平台A锁定
0.9,1.5,0.9815853073830574,0.9973405999319602,0.9894629536575088,0.9789259073150176,市场锁定,平台A锁定
0.9500000000000001,1.5,0.984569496847856,0.9974227958760047,0.9909961463619303,0.9819922927238607,市场锁定,平台A锁定
1.0,1.5,0.9870648912199071,0.9974895711719378,0.9922772311959225,0.984554462391845,市场锁定,平台A锁定
1.05,1.5,0.989153071322882,0.9975441156443157,0.9933485934835988,0.9866971869671977,市场锁定,平台A锁定
1.1,1.5,0.9909015584019385,0.9975888728151809,0.9942452156085597,0.9884904312171194,市场锁定,平台A锁定
1.1500000000000001,1.5,0.9923663659081985,0.9976257388132954,0.994996052360747,0.9899921047214939,市场锁定,平台A锁定
1.2000000000000002,1.5,0.9935940513165167,0.9976562016545318,0.9956251264855243,0.9912502529710485,市场锁定,平台A锁定
1.25,1.5,0.9946233761727221,0.9976814405717478,0.996152408372235,0.9923048167444699,市场锁定,平台A锁定
1.3,1.5,0.995486656423092,0.9977023980594772,0.9965945272412846,0.9931890544825692,市场锁定,平台A锁定
1.35,1.5,0.9962108659459732,0.9977198329489223,0.9969653494474477,0.9939306988948955,市场锁定,平台A锁定
1.4000000000000001,1.5,0.9968185420322782,0.9977343600738273,0.9972764510530527,0.9945529021061055,市场锁定,平台A锁定
1.4500000000000002,1.5,0.9973285309398519,0.997746480309424,0.9975375056246379,0.9950750112492759,市场锁定,平台A锁定
1.5,1.5,0.9977566035982084,0.9977566035982084,0.9977566035982084,0.9955132071964168,市场锁定,平台A锁定
1.55,1.5,0.9981159653773526,0.9977650667960729,0.9979405160867127,0.9958810321734255,市场锁定,平台A锁定
1.6,1.5,0.9984176790689738,0.9977721476433181,0.998094913356146,0.996189826712292,市场锁定,平台A锁定
1.6500000000000001,1.5,0.9986710165094224,0.9977780758012835,0.9982245461553529,0.9964490923107059,市场锁定,平台A锁定
1.7000000000000002,1.5,0.9988837513470255,0.9977830416417792,0.9983333964944023,0.9966667929888047,市场锁定,平台A锁定
1.75,1.5,0.9990624031347868,0.9977872032974819,0.9984248032161344,0.9968496064322687,市场锁定,平台A锁定
1.8,1.5,0.9992124410750629,0.9977906923535247,0.9985015667142938,0.9970031334285876,市场锁定,平台A锁定
1.85,1.5,0.9993384542519599,0.9977936184679692,0.9985660363599645,0.9971320727199291,市场锁定,平台A锁定
1.9000000000000001,1.5,0.9994442939817616,0.9977960731411568,0.9986201835614592,0.9972403671229184,市场锁定,平台A锁定
1.9500000000000002,1.5,0.9995331929320836,0.997798132803859,0.9986656628679713,0.9973313257359426,市场锁定,平台A锁定
2.0,1.5,0.9996078648607274,0.9977998613566865,0.998703863108707,0.9974077262174139,市场锁定,平台A锁定
2.0500000000000003,1.5,0.999670588169773,0.9978013122649281,0.9987359502173505,0.997471900434701,市场锁定,平台A锁定
2.1,1.5,0.9997232759314081,0.9978025302913891,0.9987629031113986,0.9975258062227972,市场锁定,平台A锁定
2.15,1.5,0.9997675345973025,0.9978035529331462,0.9987855437652243,0.9975710875304487,市场锁定,平台A锁定
2.2,1.5,0.9998047132355763,0.9978044116152069,0.9988045624253916,0.9976091248507832,市场锁定,平台A锁定
2.25,1.5,0.9998359448345242,0.9978051326838968,0.9988205387592105,0.997641077518421,市场锁定,平台A锁定
2.3000000000000003,1.5,0.9998621809590522,0.9978057382347805,0.9988339595969163,0.9976679191938327,市场锁定,平台A锁定
2.35,1.5,0.9998842208351095,0.9978062468035334,0.9988452338193214,0.9976904676386429,市场锁定,平台A锁定
2.4000000000000004,1.5,0.9999027357618804,0.9978066739430513,0.9988547048524659,0.9977094097049317,市场锁定,平台A锁定
2.45,1.5,0.9999182896050838,0.9978070327059605,0.9988626611555221,0.9977253223110443,市场锁定,平台A锁定
2.5,1.5,0.999931356002455,0.9978073340483395,0.9988693450253973,0.9977386900507945,市场锁定,平台A锁定
0.0,1.55,0.500000000000002,0.5000000000000115,0.5000000000000068,1.354472090042691e-14,双平台共存,双平台共存
0.05,1.55,0.5001370156078468,0.5007628700692349,0.5004499428385409,0.0008998856770817687,双平台共存,双平台共存
0.1,1.55,0.6084985611875762,0.8587614951510323,0.7336300281693042,0.46726005633860845,市场倾斜,市场倾斜
0.15000000000000002,1.55,0.689741772929425,0.9446326109578561,0.8171871919436405,0.6343743838872811,市场倾斜,市场倾斜
0.2,1.55,0.7497900391308587,0.9716858872610843,0.8607379631959715,0.721475926391943,市场倾斜,市场倾斜
0.25,1.55,0.7964292745328951,0.9830706342091182,0.8897499543710067,0.7794999087420134,市场倾斜,市场倾斜
0.30000000000000004,1.55,0.8333665983931131,0.9887075680003219,0.9110370831967175,0.822074166393435,市场锁定,平台A锁定
0.35000000000000003,1.55,0.862969663042076,0.991828689090761,0.9273991760664185,0.8547983521328371,市场锁定,平台A锁定
0.4,1.55,0.8868990097788605,0.9937059694347108,0.9403024896067856,0.8806049792135713,市场锁定,平台A锁定
0.45,1.55,0.9063714746316685,0.9949092261240626,0.9506403503778655,0.9012807007557311,市场锁定,平台A锁定
0.5,1.55,0.9223024070719472,0.9957199056781372,0.9590111563750422,0.9180223127500844,市场锁定,平台A锁定
0.55,1.55,0.9353932256866639,0.9962882045026473,0.9658407150946556,0.9316814301893113,市场锁定,平台A锁定
0.6000000000000001,1.55,0.9461892374104504,0.9966995066263404,0.9714443720183954,0.9428887440367908,市场锁定,平台A锁定
0.65,1.55,0.9551194406613819,0.9970049793713849,0.9760622100163834,0.9521244200327668,市场锁定,平台A锁定
0.7000000000000001,1.55,0.9625247117707063,0.9972366856325585,0.9798806987016324,0.9597613974032648,市场锁定,平台A锁定
0.75,1.55,0.9686782034458525,0.997415500685298,0.9830468520655753,0.9660937041311506,市场锁定,平台A锁定
0.8,1.55,0.9738003769944323,0.9975554731397658,0.9856779250670991,0.9713558501341981,市场锁定,平台A锁定
0.8500000000000001,1.55,0.9780702564221864,0.9976663337722893,0.9878682950972378,0.9757365901944757,市场锁定,平台A锁定
0.9,1.55,0.9816339732941295,0.9977549946619491,0.9896944839780393,0.9793889679560785,市场锁定,平台A锁定
0.9500000000000001,1.55,0.9846113368382077,0.9978264754812654,0.9912189061597365,0.982437812319473,市场锁定,平台A锁定
1.0,1.55,0.9871009430438666,0.9978844931350181,0.9924927180894424,0.9849854361788848,市场锁定,平台A锁定
1.05,1.55,0.9891841879232874,0.9979318472594421,0.9935580175913648,0.9871160351827295,市场锁定,平台A锁定
1.1,1.55,0.9909284483737679,0.9979706784133007,0.9944495633935343,0.9888991267870686,市场锁定,平台A锁定
1.1500000000000001,1.55,0.9923896233570939,0.9980026448416737,0.9951961340993838,0.9903922681987676,市场锁定,平台A锁定
1.2000000000000002,1.55,0.993614178240581,0.9980290459482941,0.9958216120944375,0.9916432241888751,市场锁定,平台A锁定
1.25,1.55,0.994640799499984,0.9980509101503499,0.9963458548251669,0.9926917096503338,市场锁定,平台A锁定
1.3,1.55,0.9955017411779268,0.9980690584635439,0.9967853998207353,0.9935707996414707,市场锁定,平台A锁定
1.35,1.55,0.9962239255749497,0.9980841512508831,0.9971540384129164,0.9943080768258328,市场锁定,平台A锁定
1.4000000000000001,1.55,0.996829846618329,0.9980967230952484,0.9974632848567887,0.9949265697135774,市场锁定,平台A锁定
1.4500000000000002,1.55,0.9973383138258274,0.9981072091625185,0.9977227614941729,0.9954455229883459,市场锁定,平台A锁定
1.5,1.55,0.9977650667960729,0.9981159653773526,0.9979405160867127,0.9958810321734255,市场锁定,平台A锁定
1.55,1.55,0.9981232840374821,0.9981232840374821,0.9981232840374821,0.9962465680749641,市场锁定,平台A锁定
1.6,1.55,0.9984240052117996,0.9981294060211623,0.998276705616481,0.9965534112329619,市场锁定,平台A锁定
1.6500000000000001,1.55,0.9986764821700747,0.9981345304189893,0.998405506294532,0.9968110125890639,市场锁定,平台A锁定
1.7000000000000002,1.55,0.9988884712464734,0.9981388221962049,0.9985136467213391,0.9970272934426783,市场锁定,平台A锁定
1.75,1.55,0.9990664769640374,0.9981424183329963,0.9986044476485169,0.9972088952970337,市场锁定,平台A锁定
1.8,1.55,0.9992159554592983,0.9981454327770882,0.9986806941181933,0.9973613882363865,市场锁定,平台A锁定
1.85,1.55,0.9993414844469957,0.9981479604611982,0.998744722454097,0.9974894449081939,市场锁定,平台A锁定
1.9000000000000001,1.55,0.9994469053444393,0.9981500805782186,0.9987984929613289,0.9975969859226579,市场锁定,平台A锁定
1.9500000000000002,1.55,0.9995354421981184,0.998151859262886,0.9988436507305022,0.9976873014610044,市场锁定,平台A锁定
2.0,1.55,0.9996098012573991,0.9981533517957615,0.9988815765265803,0.9977631530531605,市场锁定,平台A锁定
2.0500000000000003,1.55,0.9996722543861245,0.9981546044205112,0.9989134294033178,0.9978268588066357,市场锁定,平台A锁定
2.1,1.55,0.999724708964929,0.9981556558465148,0.9989401824057219,0.9978803648114438,市场锁定,平台A锁定
2.15,1.55,0.9997687664931725,0.9981565384942697,0.9989626524937211,0.9979253049874421,市场锁定,平台A锁定
2.2,1.55,0.9998057717321929,0.9981572795297291,0.998981525630961,0.997963051261922,市场锁定,平台A锁定
2.25,1.55,0.9998368539271347,0.9981579017248421,0.9989973778259884,0.9979947556519768,市场锁定,平台A锁定
2.3000000000000003,1.55,0.9998629613917285,0.9981584241745602,0.9990106927831444,0.9980213855662887,市场锁定,平台A锁定
2.35,1.55,0.9998848905299766,0.99815886289501,0.9990218767124933,0.9980437534249866,市场锁定,平台A锁定
2.4000000000000004,1.55,0.9999033101933863,0.9981592313230503,0.9990312707582183,0.9980625415164366,市场锁定,平台A锁定
2.45,1.55,0.9999187821261297,0.9981595407338619,0.9990391614299958,0.9980783228599917,市场锁定,平台A锁定
2.5,1.55,0.9999317781283767,0.9981598005902734,0.9990457893593251,0.9980915787186502,市场锁定,平台A锁定
0.0,1.6,0.500000000000002,0.500000000000012,0.500000000000007,1.3988810110276972e-14,双平台共存,双平台共存
0.05,1.6,0.5002330698949056,0.5013184396201044,0.5007757547575049,0.00155150951500993,双平台共存,双平台共存
0.1,1.6,0.6115311743729104,0.8693907507810216,0.740460962576966,0.48092192515393195,市场倾斜,市场倾斜
0.15000000000000002,1.6,0.6914220019986809,0.9493211472925533,0.820371574645617,0.6407431492912342,市场倾斜,市场倾斜
0.2,1.6,0.7508545914545448,0.9744141299918447,0.8626343607231948,0.7252687214463895,市场倾斜,市场倾斜
0.25,1.6,0.7971450647272691,0.9848809676526913,0.8910130161899802,0.7820260323799604,市场倾斜,市场倾斜
0.30000000000000004,1.6,0.8338703907883425,0.9900173988488219,0.9119438948185822,0.8238877896371644,市场锁定,平台A锁定
0.35000000000000003,1.6,0.8633380544781253,0.9928385362080132,0.9280882953430692,0.8561765906861385,市场锁定,平台A锁定
0.4,1.6,0.8871771577880712,0.9945235152596377,0.9408503365238544,0.8817006730477088,市场锁定,平台A锁定
0.45,1.6,0.9065871514513055,0.9955970636813474,0.9510921075663265,0.9021842151326529,市场锁定,平台A锁定
0.5,1.6,0.9224733557623632,0.9963166989661629,0.9593950273642631,0.9187900547285262,市场锁定,平台A锁定
0.55,1.6,0.9355311830645066,0.996819028391716,0.9661751057281113,0.9323502114562225,市场锁定,平台A锁定
0.6000000000000001,1.6,0.946302217748719,0.9971812867257321,0.9717417522372256,0.9434835044744512,市场锁定,平台A锁定
0.65,1.6,0.955213077190167,0.9974495280756965,0.9763313026329318,0.9526626052658635,市场锁定,平台A锁定
